"Runs";"Prev_farm_type";"Prev_wfp_ext.min";"Prev_wfp_ext.max";"Prev_wfp_col_base";"C_barn";"F_cross_trans";"F_transp";"C_prod_n";"Amount_fec";"N_transp";"N_contact";"C_prod.min";"C_prod.max";"F_scald_soft";"a_df";"b_df";"F_df";"P_cross_df_p";"P_cross_df_n";"C_caecal";"P_cross_ev_p";"F_ev";"wash_type";"F_wash_IOBW";"F_wash_PE";"F_wash_adj";"F_chill";"Prop_cm";"P_skin";"P_cut_vis";"spill_weight";"Prop_product";"T_growth_min";"T_growth_opt";"F_pack";"F_freezer";"Time_gen_min";"C_MPD";"Carcass_size_mean";"Carcass_size_sd";"Breast_size_mean";"Breast_size_sd";"Prop_carc_yield";"Time_retail";"Time_trans";"Time_fridge";"T_retail";"T_post_trans";"T_fridge";"Prop_breast_MAP";"Prop_carcass_fresh";"Prop_protec";"DR_omega";"DR_alpha";"P_undercook";"D_value_alpha";"D_value_beta";"Time_protec";"T_protec";"Prev_f";"B_flock_status";"Prev_wfp_col";"C_btp";"Prev_wfp_ext";"P_ccbf";"P_ccwf";"P_pos";"Prev_prod";"C_prod";"Prev_scald";"Prop_scald";"C_scald";"N_df_add";"C_cross_df";"B_cross_df_01";"Prop_neg_df";"Prev_df";"C_conta_df";"C_df";"B_vis_cut";"B_bird_col";"C_spill_cfu";"C_vis_cut";"P_cross_ev_n";"Prop_neg_ev";"B_cross_ev_01";"Prev_ev";"C_ev";"Prev_proc";"Prop_wash";"C_wash";"C_chill";"C_proc";"breast_size";"carcass_size";"Size";"C_max";"T_avg_trans";"Time_gen_retail";"Time_gen_trans";"Time_gen_fridge";"G_retail";"G_trans";"G_fridge";"C_ret";"Carcass_fresh";"Breast_MAP";"C_pack";"C_pproc";"Prev_pproc";"R_ref";"Prev_home_cook";"C_home_cook";"prob_carrier"
355;0.132034678135789;0.03;1;0.999401913875598;0;0.092045369092375;1.41;4.60284478784784;15.9198877452656;0.407960523851216;3.06029729036488;5.5;6.5;5.11620630224299;-1.91;-1.95;-1.57865109441198;0.6;0.0200275618426642;5.4563573764656;0.110351477731128;0.0809388484472793;0.621780138928443;-1.12364771454217;-1.08281946272771;0.203361142310314;0.183991515675569;0.234978500035743;0.291704976927142;0.159355195100796;9.52307967981324;0.25;7;37.1633449924256;-0.168379094583393;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.611147063807584;2.72386125747327;69.0410088077478;2.18680467514605;3.18844338210723;0.964640724257443;5.66700591415749;0.75;0.85;0.118023861015635;365;0.248;0.396369923357649;8.58;-0.139;0.897076730190922;62.2577837616918;0.132034678135789;"n";0.999401913875598;0;0;0.00516666388248797;0;0.00516666388248797;0.00516666388248797;4.60284478784784;0.00516666388248797;7.65233013092475e-06;3.52224878580179e-05;193.548491394888;3.46466612864294e-17;0;0;0.00516666388248797;2.44219819342099e-17;9.29327810285483e-07;0;1;51.9613260576186;9.29327810285483e-07;0.0200275618426642;0.0199240861622374;0;0.00516666388248797;9.29327810285483e-07;0.00516666388248797;0.00748046863515602;6.95180753661879e-09;1.27907360534734e-09;2.19183325470879e-11;0.0585007602461175;0.319998411389129;0.0585007602461175;7195.59351027245;2.07654205318234;29.4341914328765;17.6407235881614;240.658062272856;1;1;1;2.19183325470879e-11;1;1;2.19183325470879e-11;1;0.00326595446067762;0.843661162648836;0.00129452611926836;1;0.000678292850409323
356;0.208780227357941;0.03;1;0.999401913875598;0;0.430946409120224;1.41;4.52814478285349;20.3312372883008;3.86073331534863;1.66841596058762;5.5;6.5;4.67247312403316;-1.91;-1.95;-3.14963671194353;0.6;0.0207913717788287;7.74524651546261;0.119992372580922;0.0819105265717505;0.204521410865709;-1.13395391658904;-1.15775254329318;0.0700634834356606;0.119813155801696;0.23548900970048;0.153985136298957;0.1706535000377;4.03375932550989;0.25;7;37.5816780204442;-0.271665517882377;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.642749200761318;1.73554665420638;70.2333304060551;2.19559735452497;10.8607125649896;6.07179239214563;4.79610169307492;0.75;0.85;0.166777091471834;365;0.248;0.401377142981844;8.58;-0.139;1.24273603317206;64.3142356152493;0.208780227357941;"n";0.999401913875598;0;0;0.256454371280785;0;0.256454371280785;0.256454371280785;4.52814478285349;0.256454371280785;2.12582189593527e-05;9.62602932735502e-05;3.89932912824141;2.71838238555009e-09;0;0;0.256454371280785;7.95214135655549;6.82040978121077e-08;0;1;31.2424603601203;6.82040978121077e-08;0.0207913717788287;0.0154593336012242;0;0.256454371280785;6.82040978121077e-08;0.256454371280785;0.0054664210975147;3.72832319217062e-10;4.46702167502613e-11;4.04955697466351e-13;0.00891738163539295;0.233285406906193;0.00891738163539295;1096.83794115333;8.46625247856761;29.4907313497624;204.457460593695;90.4976659708702;2.66182168365429;1.00397627599401;1;1.08220596328389e-12;1;1;1.08220596328389e-12;1;0.162110080488036;0.436838844314804;0.0650672809548447;1;0.000678292850409323
357;0.191777219902229;0.03;1;0.999401913875598;0;0.00797480181790888;1.41;4.48208835805129;10.2380988052093;0.537557583302259;2.2038733663953;5.5;6.5;4.5435982878342;-1.91;-1.95;-2.68447060167117;0.6;0.0190981608530787;8.30999057133681;0.0470862570132298;0.105028755404939;0.816770085133612;-0.803657139226082;-1.17461375947764;0.422135105472989;0.0922313604763791;0.013867140822136;0.0415655973061193;0.178622691664045;4.01284436904825;0.25;7;37.6598511773683;-0.180235419993202;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.645429486781359;2.41211130510095;69.5610193144334;2.19193622720222;11.8462281360926;15.5803721163539;7.1801733650569;0.75;0.85;0.131657304496322;365;0.248;0.400829366616845;8.58;-0.139;1.22977279551413;62.7210610344221;0.191777219902229;"n";0.999401913875598;0;0;0.000862461420864542;0;0.000862461420864542;0.000862461420864542;4.48208835805129;0.000862461420864542;2.86023497014369e-05;0.000128198258609722;1159.47215238635;4.8023815241706e-20;0;0;0.000862461420864542;4.19024539686413e-09;2.6510109664281e-07;0;1;33.346698871033;2.6510109664281e-07;0.0190981608530787;0.0190816894261334;0;0.000862461420864542;2.6510109664281e-07;0.000862461420864542;0.223503185795559;5.92509396575645e-08;5.46479477412102e-09;7.87471450133726e-13;0.0332078951722906;0.208741112393073;0.0332078951722906;4084.57110619174;13.7133001262233;18.8117948299956;9.80315380081288;13609.9573166817;8.44068648858094;1.08542722044224;1.00268280908599;7.23397268715418e-12;0;0;7.23397268715418e-12;1;0.000545179595324966;0.727398692735783;0.000218523991886534;1;0.000678292850409323
358;0.162026677776134;0.03;1;0.999401913875598;0;0.0900595223065466;1.41;4.54141020808819;39.9655165196206;0.0387412812560797;3.40548585324522;5.5;6.5;5.84958572926621;-1.91;-1.95;-2.36910070824532;0.6;0.0203730388805382;4.02373604820893;0.0770519912544317;0.0910384006599505;0.640294818673283;-1.08429766576726;-1.22791609027799;0.00161954772192985;0.240182187965622;0.209283676150111;0.0495341324548788;0.167407648372819;5.35163202835247;0.25;7;37.8106619636967;-0.256399167614375;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.617961149779148;3.52487517251317;69.8689619548074;2.18141140823199;0.858048849917534;8.17966399344865;1.65131443720144;0.75;0.85;0.156174216633853;365;0.248;0.397331965078202;8.58;-0.139;0.92396487855718;63.6021629938761;0.162026677776134;"n";0.999401913875598;0;0;0.000614643830365512;0;0.000614643830365512;0.000614643830365512;4.54141020808819;0.000614643830365512;1.41388559801661e-06;6.42103448790152e-06;1626.9584930273;5.42215458458261e-22;0;0;0.000614643830365512;7.81667571586527e-07;2.7447594835564e-08;1;1;21.5335547092313;21.5335547366789;0.0203730388805382;0.0203605167178845;0;0.000614643830365512;21.5335547366789;0.000614643830365512;0.0824907260153661;1.77631856392027;0.426640079206321;0.00110571086311463;0.0322483320146988;0.257697235444883;0.0322483320146988;3966.54483780795;4.51885642168309;11.827343233775;72.476318187906;15.5957326402439;1;1;1;0.00110571086311463;1;1;0.00110571086311463;1;0.000388529001531173;0.548655003142078;0.000154374991668253;1;0.000678292850409323
359;0.100468697318494;0.03;1;0.999401913875598;0;0.164365744101815;1.41;4.71551152823881;27.9975710756045;2.0555620547384;4.01666754556726;5.5;6.5;4.04189601796433;-1.91;-1.95;-2.87170175834331;0.6;0.0193587966764101;5.33876823513831;0.0671175370174822;0.105884369564051;0.0363586202729493;-1.12670439070404;-1.20288113543535;0.281760089215823;0.124195476230584;0.41948456400062;0.340698561510238;0.219810445177165;9.27772347233258;0.25;7;38.6195394434415;-0.142240117790568;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.606129635812249;1.79467583757165;69.5285538203007;2.18629502931852;4.69746623517936;-4.56583126695121;4.59431201696684;0.75;0.85;0.153732965766073;365;0.248;0.398330820102732;8.58;-0.139;1.18113080293639;64.2675336894617;0.100468697318494;"n";0.999401913875598;0;0;0.0321482499130437;0;0.0321482499130437;0.0321482499130437;4.71551152823881;0.0321482499130437;9.08037913387519e-05;0.000428186324865676;31.1058923177732;1.30678462801665e-12;0;0;0.0321482499130437;1.13110677930671e-14;5.75348565508839e-07;0;1;49.5316153684863;5.75348565508839e-07;0.0193587966764101;0.0187364452428411;0;0.0321482499130437;5.75348565508839e-07;0.0321482499130437;0.00600096672286898;3.45264759566894e-09;4.28803212400485e-10;1.532090160059e-11;0.0453096027605543;0.230056187356303;0.0453096027605543;5573.08113954818;0.0658174841140751;88.6333007043471;9.7727862611538;81.1951970509352;1;1;1;1.532090160059e-11;1;1;1.532090160059e-11;1;0.0203215697003933;0.443417487848893;0.0080947075245325;1;0.000678292850409323
360;0.0999701235374179;0.03;1;0.999401913875598;0;0.186438186559826;1.41;4.57424079280874;7.36843181811929;0.197091101668775;2.82894201593505;5.5;6.5;4.55377386307712;-1.91;-1.95;-1.96380427433543;0.6;0.0204733289175395;4.40320509444049;0.0781434054461592;0.0811055061892294;0.237345109693706;-0.982166369973331;-1.21330478221318;0.294447861611843;0.125338763558064;0.397940435335598;0.806651452762499;0.153457620816126;8.66628364985809;0.25;7;37.9900634657743;-0.259009504977691;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.600753347657155;4.19456172707109;69.8898624188397;2.20117065693108;5.53043756885817;7.74529258958814;5.21010027622874;0.75;0.85;0.173096952605615;365;0.248;0.395955997416327;8.58;-0.139;1.08462733617089;62.1414556712745;0.0999701235374179;"n";0.999401913875598;0;0;0.00383038954404636;0;0.00383038954404636;0.00383038954404636;4.57424079280874;0.00383038954404636;2.79399829607448e-05;0.00012780420980942;261.070052667181;3.37130934468921e-17;0;0;0.00383038954404636;1.23075314612371e-09;1.38912358564958e-06;0;1;38.1594243169215;1.38912358564958e-06;0.0204733289175395;0.0203949080925219;0;0.00383038954404636;1.38912358564958e-06;0.00383038954404636;0.00825302974215129;1.14644782678898e-08;1.43694353093561e-09;1.15314441845246e-10;0.0405648049134409;0.216323186423721;0.0405648049134409;4989.47100435323;6.63786507922315;209.009827841751;3441.92955319265;140.891692810752;1;1;1;1.15314441845246e-10;1;1;1.15314441845246e-10;1;0.00242126797911365;0.875664335077195;0.000958715577682159;1;0.000678292850409323
361;0.111768387672435;0.03;1;0.999401913875598;0;0.274522222345695;1.41;4.47137916605874;11.5206955870092;1.89521757140756;1.93816720268651;5.5;6.5;2.36459909339431;-1.91;-1.95;-2.28068062333401;0.6;0.0207796361443195;8.11977047048096;0.0542065666071651;0.085796858059441;0.0257573272101581;-1.11701384765016;-1.22555343461132;0.188569532707334;0.187360993677387;0.551026860863692;0.128010586678817;0.161963661317292;2.02048387215473;0.25;7;36.9298008889693;-0.162651218263694;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.615252408210654;3.7977985794807;68.7776430901159;2.19599650503515;-0.73537222200001;9.97220444084699;6.86014231890719;0.75;0.85;0.151455278007193;365;0.248;0.399241341303262;8.58;-0.139;0.767933069612815;64.6932438772726;0.111768387672435;"n";0.999401913875598;0;0;0.0552298607701828;0;0.0552298607701828;0.0552298607701828;4.47137916605874;0.0552298607701828;0.00431917605313975;0.0193126738185489;18.1061474002461;6.36798468148454e-10;0;0;0.0552298607701828;7.06348431350143e-13;0.000101195635529404;0;1;16.405865281205;0.000101195635529404;0.0207796361443195;0.0196319797332137;0;0.0552298607701828;0.000101195635529404;0.0552298607701828;0.00540079025407253;5.4653640212188e-07;1.0239960338242e-07;1.80574716233416e-09;0.0202861580905609;0.285047707470893;0.0202861580905609;2495.19744513899;4.61841610942349;7.03627946220703;74.2290231401058;21524.4898439748;1;1;1;1.80574716233416e-09;0;1;1.80574716233416e-09;1;0.0349119304540714;0.38693596729243;0.0139382859419697;1;0.000678292850409323
362;0.166895504739751;0.03;1;0.999401913875598;0;0.303569747600704;1.41;4.51897018106876;7.16782650066698;1.63921391777694;2.80527065204908;5.5;6.5;3.74292612266906;-1.91;-1.95;-2.74032738535016;0.6;0.0192300975860487;7.63944018407258;0.0890192570246855;0.108697557893372;0.872806769795716;-0.918074068173031;-1.18189027653512;0.108280320651829;0.223218430282733;0.0339111326446344;0.164331785386274;0.181049631523382;1.36290549905971;0.25;7;37.5191203528362;-0.17545376715922;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.640051485004369;5.80332071479591;69.6330432400181;2.2184281485942;8.2842717257729;-1.11922891479558;5.79423229342212;0.75;0.85;0.12562019860264;365;0.248;0.4026688737204;8.58;-0.139;0.895918952966944;64.2557714254319;0.166895504739751;"n";0.999401913875598;0;0;0.0785254722272447;0;0.0785254722272447;0.0785254722272447;4.51897018106876;0.0785254722272447;0.000180748156845546;0.000816795531068163;12.7347212520557;1.2660148883042e-10;0;0;0.0785254722272447;2.34360565723632e-14;1.48520351222874e-06;0;1;10.4118350366102;1.48520351222874e-06;0.0192300975860487;0.0177200450921282;0;0.0785254722272447;1.48520351222874e-06;0.0785254722272447;0.133836802864103;1.9877488967923e-07;4.43702188538213e-08;6.1815224211918e-11;0.0655953352208825;0.221476957578067;0.0655953352208825;8068.22623216855;3.58252140548866;265.41657400951;37.4826489613363;301.102655203392;1.43869308263219;1;1;8.89331354750441e-11;1;1;5.93758496298063e-11;1;0.0496375653865623;0.445089933308399;0.0199875025484298;1;0.000678292850409323
363;0.139124656259251;0.03;1;0.999401913875598;0;0.0938776452094316;1.41;4.53679920942067;32.1337602466504;0.481506189331412;3.01965768127062;5.5;6.5;4.57973017110844;-1.91;-1.95;-2.36888073164511;0.6;0.0203248133067185;7.08966893180859;0.0528449018503712;0.109462740235213;0.115405497606844;-1.09913020899377;-1.14359019114286;0.0218796493718401;0.107292201286258;0.17166548777231;0.208914724146396;0.182804086145565;6.65615340089425;0.25;7;35.8645960387848;-0.154497429679313;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.624897652782965;6.46873403145443;69.8754698152563;2.20973888654044;0.916862284964346;8.84644107063027;5.91988438617112;0.75;0.85;0.18315843524566;365;0.248;0.402173072623098;8.58;-0.139;0.737418221857899;64.7242388302395;0.139124656259251;"n";0.999401913875598;0;0;0.00653315298063135;0;0.00653315298063135;0.00653315298063135;4.53679920942067;0.00653315298063135;2.63190269564748e-05;0.000119404140688856;153.065449862367;3.29659866562827e-16;0;0;0.00653315298063135;1.43368629072078e-09;5.10668013335353e-07;0;1;47.1899239716721;5.10668013335353e-07;0.0203248133067185;0.0201920281920829;0;0.00653315298063135;5.10668013335353e-07;0.00653315298063135;0.00584358479225416;2.98413183661711e-09;3.20174073679055e-10;2.87063656245796e-12;0.0333477789045911;0.182593548639701;0.0333477789045911;4101.7768052647;4.88165167779731;10.5821406310292;87.2637916777765;335.651302988994;1;1;1;2.87063656245796e-12;0;0;2.87063656245796e-12;1;0.00412974031302914;0.383116452439077;0.00166087035082641;1;0.000678292850409323
364;0.139276377420326;0.03;1;0.999401913875598;0;0.499623413430527;1.41;4.42171311379102;11.0892128608511;0.0625348696485162;2.52017821082818;5.5;6.5;3.61712494323024;-1.91;-1.95;-2.20300872126055;0.6;0.0195867795931548;6.49476872876572;0.0608336742612907;0.0934416405304955;0.359808613313362;-0.860080818079485;-1.12341879266845;0.35465738538187;0.237941766832755;0.0454854586787222;0.0121209312699016;0.169277538861317;2.5989306315314;0.25;7;35.7877036280835;-0.165850409148325;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.62406102969544;3.27906602464282;70.3453844206855;2.1998953709286;0.51376090273977;-3.6357825852457;4.49107965422864;0.75;0.85;0.157263751829664;365;0.248;0.403065206038891;8.58;-0.139;1.06427019053856;64.0128254540841;0.139276377420326;"n";0.999401913875598;0;0;0.00466410805726361;0;0.00466410805726361;0.00466410805726361;4.42171311379102;0.00466410805726361;0.000241476602462403;0.00106774025978171;214.403265902611;6.69661874612776e-16;0;0;0.00466410805726361;3.16250012638475e-14;6.69047415074607e-06;0;1;16.8794533939015;6.69047415074607e-06;0.0195867795931548;0.0194954247366385;0;0.00466410805726361;6.69047415074607e-06;0.00466410805726361;0.0140711586056996;9.41427229224815e-08;2.24004858266218e-08;3.08749322540494e-12;0.0805370646047245;0.355066703015057;0.0805370646047245;9906.05894638112;-1.56101084125296;9.25818802022076;5.31449263797231;61.8782691342336;1;1;1;3.08749322540494e-12;0;1;3.08749322540494e-12;1;0.00294827859159425;0.48107995523026;0.00118834851798099;1;0.000678292850409323
365;0.137394947861183;0.03;1;0.999401913875598;0;0.27401448902674;1.41;4.62046211064882;18.6397519013111;1.35292166937143;3.11843849562083;5.5;6.5;4.00519563908712;-1.91;-1.95;-3.46161241257817;0.6;0.0206052597217277;8.43518180558019;0.0668389533842068;0.0928783753040267;0.620843119453639;-0.879422585793434;-1.10424286424979;0.206418607151136;0.174227085705139;0.18890998435886;0.175090267976077;0.195756863107982;6.4505253713578;0.25;7;36.0843452358512;-0.188074669677633;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.605301755596884;1.52271936478171;69.2782134128082;2.21164017941179;0.155647359318927;-0.804395668045629;2.17781628187614;0.75;0.85;0.142385034504987;365;0.248;0.396992993774314;8.58;-0.139;1.15169178968253;62.6318399318732;0.137394947861183;"n";0.999401913875598;0;0;0.0496613305673076;0;0.0496613305673076;0.0496613305673076;4.62046211064882;0.0496613305673076;9.88107875851054e-05;0.000456551500160348;20.1363916064365;9.43321963339997e-12;0;0;0.0496613305673076;5.72271017000745e-14;1.57716583816455e-07;0;1;54.4113542489107;1.57716583816455e-07;0.0206052597217277;0.0195819751072617;0;0.0496613305673076;1.57716583816455e-07;0.0496613305673076;0.0125265817456777;1.97564967982585e-09;3.44211686090348e-10;2.84631222963459e-12;0.0145167087674899;0.229904493510126;0.0145167087674899;1785.55517840126;-0.324374154363351;8.48695081221247;7.41097583750724;17.0973552486457;1;1;1;2.84631222963459e-12;1;0;2.84631222963459e-12;1;0.0313919480303762;0.748469744472375;0.0124623834289867;1;0.000678292850409323
366;0.186653236264851;0.03;1;0.999401913875598;15895.7706420802;0.233075746102259;1.41;4.6275404201682;7.25041428947505;0.633913892321289;3.41551984428401;5.5;6.5;2.83250093726073;-1.91;-1.95;-1.9813093625715;0.6;0.0198278202271982;3.90905986666144;0.0906716163011474;0.0934711390518267;0.276496308390051;-0.811328298728326;-1.13383998138476;0.465949967969209;0.228900387908381;0.635988682208945;0.524509804936677;0.189172110969791;7.96400869847275;0.25;7;38.2580659880762;-0.117963964923946;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.644737011194229;3.36639439180407;70.1267704409324;2.17554758149978;2.67441839797324;-1.48585194374111;6.16784685746068;0.75;0.85;0.191630271865518;365;0.248;0.404085812560804;8.58;-0.139;1.1899900978248;60.69630323172;0.186653236264851;"p";0.999401913875598;115250.922605556;0.835820585934706;0.0286104385479852;0.997911158663845;0.997970921330529;0.999666867052954;162503.800873834;0.999666867052954;0.00147061524163317;238.980566388382;1.00033324396159;2.67747975760068;1;0.000199879768227706;0.999866746821181;1.48020433665835e-10;1.48020433665835e-10;0;1;31.1317867809425;1.48020433665835e-10;0.0198278202271982;1.20822811007406e-05;0;0.999866746821181;1.48020433665835e-10;0.999866746821181;0.0166322447898167;2.461912086625e-12;5.63532631624795e-13;4.69961277959302e-14;0.0154985108332888;0.256743533189265;0.0154985108332888;1906.31683249452;0.594283227116069;24.5433051183573;11.191456221978;663.155766026019;1;1;1;4.69961277959302e-14;1;1;4.69961277959302e-14;1;0.632036326754697;1.39063722582936;0.255396912664618;1;0.000678292850409323
367;0.128300592248903;0.03;1;0.999401913875598;0;0.0841344123473391;1.41;4.57180952114504;18.1628524744018;0.574483036994934;2.73346651004262;5.5;6.5;5.4084994371688;-1.91;-1.95;-2.06072929842504;0.6;0.0201002140708396;3.55300284110976;0.0788116933610447;0.110305697742623;0.656815199414268;-0.985218211905891;-1.13566295632387;0.153295961790718;0.122969462089378;0.0138332652829785;0.58837356102636;0.174755945923717;3.25737411761656;0.25;7;38.4353301089918;-0.151645851047555;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.638003441889305;2.32407617961931;70.2823676337425;2.21181134321681;1.96951852247855;14.6082914279308;8.58681105940447;0.75;0.85;0.165153629137675;365;0.248;0.40032516331438;8.58;-0.139;1.06073074982346;62.6042254500148;0.128300592248903;"n";0.999401913875598;0;0;0.00638173086292504;0;0.00638173086292504;0.00638173086292504;4.57180952114504;0.00638173086292504;3.90391688441975e-06;1.78479643819491e-05;156.697300697769;4.44472890170969e-17;0;0;0.00638173086292504;7.47924701232693e-12;1.55188448813036e-07;0;1;11.573459494449;1.55188448813036e-07;0.0201002140708396;0.0199719399143524;0;0.00638173086292504;1.55188448813036e-07;0.00638173086292504;0.119322559209933;1.8517482872191e-08;2.27708490804261e-09;4.63337113012693e-12;0.0316903222450784;0.252778881944192;0.0316903222450784;3897.90963614464;8.28890497520469;18.3533268997468;279.570992624821;184.452043598713;1;1.0029084344494;1.22076888889322;5.67272623236946e-12;1;0;5.67272623236946e-12;1;0.00403402327936563;0.755114243730136;0.00161492102812606;1;0.000678292850409323
368;0.123883223411702;0.03;1;0.999401913875598;0;0.352799112675712;1.41;4.45411609392533;23.1727661545067;0.447965140454471;2.6179281263872;5.5;6.5;4.59880744539488;-1.91;-1.95;-1.58520522049948;0.6;0.0203511296939821;8.62775976107125;0.0977661174890957;0.098077343129963;0.268416818697006;-1.19062850320783;-1.23602435480987;0.282951093045995;0.0851931524036529;0.0818041723640334;0.0302333475674047;0.182965051927432;2.37727323686704;0.25;7;38.1678404860933;-0.218740104397581;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.637407127395272;2.6708992983706;69.7761941540813;2.21819783388322;1.84487744107428;12.7332860583048;8.26241131680031;0.75;0.85;0.18117338326219;365;0.248;0.396593919022676;8.58;-0.139;1.05309832763553;64.7502147544741;0.123883223411702;"n";0.999401913875598;0;0;0.0202948165957615;0;0.0202948165957615;0.0202948165957615;4.45411609392533;0.0202948165957615;2.5187934461451e-05;0.000112189984257485;49.2736652869701;4.52834633208594e-14;0;0;0.0202948165957615;4.51692979899021e-11;2.91574048180996e-06;0;1;20.510542374113;2.91574048180996e-06;0.0203511296939821;0.0199381072493262;0;0.0202948165957615;2.91574048180996e-06;0.0202948165957615;0.00480349389505595;1.40057416039416e-08;1.19319327899078e-09;7.37755573281801e-13;0.0231821726969569;0.286400771587701;0.0231821726969569;2851.4072417257;7.28908174968956;17.1804008897372;5463.4872471163;286.490037866118;1;1.00014755148787;1.1374665193281;8.39296085171898e-13;1;0;8.39296085171898e-13;1;0.0128287708078359;0.379944488623168;0.00508781249092333;1;0.000678292850409323
369;0.146255951349185;0.03;1;0.999401913875598;0;0.455162169644609;1.41;4.51362540312694;46.830721421566;2.16555394325405;3.09158592710323;5.5;6.5;4.10059301411747;-1.91;-1.95;-1.15667685660747;0.6;0.0193509177927139;5.90598679450607;0.109204231413084;0.0831274927503752;0.707121955230832;-0.705468638217888;-1.1590393194511;0.262010508333333;0.196396756890338;0.278145597752868;0.27513822126456;0.190699385363008;2.53392957593314;0.25;7;35.4517724216368;-0.198889282258508;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.628445759555325;2.73616431298133;69.3635890738487;2.21941930553328;-0.861379991312625;-4.8892629997334;4.43737713599512;0.75;0.85;0.175698832859663;365;0.248;0.398990656668315;8.58;-0.139;1.1327733560168;64.7557989014643;0.146255951349185;"n";0.999401913875598;0;0;0.131976150123426;0;0.131976150123426;0.131976150123426;4.51362540312694;0.131976150123426;7.932443471244e-05;0.000358040783606754;7.57712661768648;5.44410454566408e-10;0;0;0.131976150123426;4.31357467329054;2.49606357309268e-05;0;1;14.9653546136695;2.49606357309268e-05;0.0193509177927139;0.0167970581610766;0;0.131976150123426;2.49606357309268e-05;0.131976150123426;0.248653360452983;6.20654595353774e-06;1.21894549676566e-06;2.33210130468363e-08;0.0447396631720248;0.25957056201795;0.0447396631720248;5502.97857015905;-2.87532149552301;6.15628805325164;3.90134200781977;57.9358145202314;1;1;1;2.33210130468363e-08;1;1;2.33210130468363e-08;1;0.0834248377680618;0.379266036135441;0.0332857308035266;1;0.000678292850409323
370;0.115457849720823;0.03;1;1;0;0.237305433955044;1.41;4.61832647288327;29.1755213949141;2.46594205126166;3.34912120836385;5.5;6.5;3.3989308962385;-1.91;-1.95;-2.79276533041206;0.6;0.019564801441168;5.31383645879458;0.0421150530147062;0.0852529351353072;0.321936529362574;-0.913636583249687;-1.12942151422692;0.146044333698228;0.121251633597925;0.0705394678574744;0.19449048969504;0.213496550648852;1.49805713724345;0.25;7;37.0719247555081;-0.261093517319961;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.615930407692213;2.69957307705776;70.054212026369;2.18663391538884;1.3657182452132;10.2255416224016;5.86419748267345;0.75;0.85;0.152662498512427;365;0.248;0.403065880121153;8.58;-0.139;0.71693913061164;62.7205544184568;0.115457849720823;"n";1;0;0;0.0619502244838122;0;0.0619502244838122;0.0619502244838122;4.61832647288327;0.0619502244838122;0.00039908839917527;0.00184312051893176;16.1419915477676;1.00701004735233e-10;0;0;0.0619502244838122;4.92836443340733e-06;2.97021853315668e-06;0;1;7.96043063324168;2.97021853315668e-06;0.019564801441168;0.0183527575999064;0;0.0619502244838122;2.97021853315668e-06;0.0619502244838122;0.0103787086528284;3.08270327908646e-08;3.73782808486914e-09;1.28200547646793e-11;0.0247729326268493;0.164544787673601;0.0247729326268493;3047.07071310246;5.7956299338074;13.3888472829773;293.022118736362;329.469074712123;1;1;1;1.28200547646793e-11;1;1;1.28200547646793e-11;1;0.039160010520262;0.727516647934698;0.015784064105903;1;0.000678292850409323
